path,schema_id,category,study,dataset_inferred,rows,columns,header,bytes,sha256
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg2_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,d6895259b8b369abe537f679208ca6664b4293548fbe60b83ce97fa33237ab78
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg2_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3249,a9aed65cc5c8793053722133ccd658aa1753b94d8bc3b76a16924a7bc44eee83
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg3_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,76c2bfe4fc07d354f18913b5a774f8697ab055f90261ec0313cbfb5b32fde833
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg3_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3250,4cdbba210ea5f6b4afea8b1be7e364b3e30862f6b3f170ceacb8effbd2b80eb6
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg4_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,205459a0f33375a31f5a5b6d855b885e44164899ab89842fce07f7c6b6f3b3d9
data/raw_results/ldp/imdb/post_rr_increase/30pctres_n10000_alg4_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,cb1210148c6ab788d93992b38ed5476e5f16f09b6154075444296603de8d49ef
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg2_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,47a1793b04d2e365010bae38aec66520257467d1884b6417cf8cfc0564b06ddb
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg2_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,c8d4310e82747d2966f84feaf2eec7115a160417e8f3a5a962c041b271fdf0c8
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg3_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3248,05b6e9fc07ef400e207a84ca025c3cc96c2c33503800ede92ce904769fb038a8
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg3_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,fb270282f8091dc861edb0999ff2b2aa9bf497245b19c85a04a060e8feecf4e1
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg4_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,a929e6487a884981bf1cad6e6db0f00f1d3d48fdb8aafcbafbf44a36946dfa2f
data/raw_results/ldp/imdb/post_rr_increase/3pctres_n10000_alg4_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,bd903a766e421818fca877ed5e91344ce0d9efbd613a6feecad68e2c6eb23d62
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg2_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3271,705df3c9d60753c180b63c6947eff6fae7870ed724343a95648583b765667e37
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg2_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3256,f522aa868923c7a562e8d96c7a476260027c2f1a7aa7f8b6f03e2f1996ed909f
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg3_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,56e4c3096682462c0b09becd328eba1409b1c6c4194200a88d12b035eac7c8f2
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg3_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3257,10c0a36af9a4367ab0aab7e1abdf48b66f754214f3c90ab64dab277774b2c6b2
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg4_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,d316bf02d621d28778b2c0d44bf2f2ab07f9d1b976bf848fbf23e7075d9a49df
data/raw_results/ldp/imdb/post_rr_increase/50pctres_n10000_alg4_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3250,c847942b30d802847aaff441e123314eda0fd4ec516a5408ef6b616446608906
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg2_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,3e1445888e24b4b89c8453da38d61f62bbd4f06a6b7077251052474455bc442f
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg2_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,54e451329a7db1a0d37d64c735168c2a94f066d98f70b6aa15d7f68da8ed95ab
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg3_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,212a47abf4c2c69f314df238dce2a5626d9ded2d57c92863c6c738e60cb209a7
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg3_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,92ed885e3bd96b5bdd237cc1e901bbef994ee5e60b79c959a762000fc060ee15
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg4_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,45dc40e57e319152e15b42bc577ddfa7503d9bf0516110aee58ee6c4bf204143
data/raw_results/ldp/imdb/post_rr_increase/5pctres_n10000_alg4_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,41a5f2dd87a02c2e209b6f635bd9b32cc53fcd2ab34c1ff83452a3c3ef93f794
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg2_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3261,8309c10ffa2efcc91fc01a391e40cb8a9939fa31e2472b616cb8e747edfa5a6c
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg2_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,b5277210cabc36531e5c30f04bfb0d3b292e42194a3647695e50d67eea86721b
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg3_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,81bb0ce9740059725f3141185ff0c6862e41ddd371f26434f17d957be91280f4
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg3_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,064533fa98d8a88d396c1c131d91025fce8be8bbd1776790f827ac31bcaf2950
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg4_eps1_0p001_ns0_cl0_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3251,bb7daebc306c2064d2809d864c6f4254f3457b496add332d3f1e1bb94de75ce2
data/raw_results/ldp/imdb/post_rr_increase/8pctres_n10000_alg4_eps1_0p001_ns2_cl6_150_ba1_1_itr10_1.csv,schema_09,raw_result_csv,ldp,IMDB,15,24,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|#3st(true)|#3st(est)|#3st(rel-err)|#3st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|sen_tri|sen_2st|sen_3st|eclip_sum|tclip_sum|#eclip|#tclip|max_deg,3240,0e8849d5e7a25aa5ec50e6b17595d1a69e48cdd422c98f82462a57c48654ff70
data/raw_results/rldp_2024/results_laplace_all_attacks_gplus/summary.csv,schema_10,raw_result_csv,rldp_2024,Gplus,441,13,dataset|scheme|epsilon|attack_type|direction|malicious_ratio|lambda|true_triangle_count|avg_estimated_triangle_count|relative_signed_error|mre|finished|log_file,61769,0dff046ae5c634aeeb3536cdba85ee5143e3ed6c41a3ed3870d79d83d8b4b8ef
data/raw_results/rldp_2024/results_laplace_all_attacks_imdb/summary.csv,schema_10,raw_result_csv,rldp_2024,IMDB,441,13,dataset|scheme|epsilon|attack_type|direction|malicious_ratio|lambda|true_triangle_count|avg_estimated_triangle_count|relative_signed_error|mre|finished|log_file,63304,824b529803037210524ec2cabffd645d699e23e633a62604368d51289d73ab04
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_10_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3701,75e2ca5af48e65cb5ffdbdf4a4a8ff2e62eaf366daa82a651fb2face5f3e8ad5
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_10_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3697,f7911e354c3bf082e0744fe9a3044fd5c8e671748da7bb50143f115d49e12797
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_10_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3698,952d861693840e945f75f5f42a6174ace78358954df18225483c40248190863a
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_12p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3701,52e1210644fd8321ab500f8fe24743426dba772a402daac9267b148594cf19e7
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_12p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3697,a25253cf387ba7e2a423f5f7b911af5d656b7e695664dd8c354e918732f32b76
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_12p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3698,1235b2e5490b32b27e4e751e2b7baeb1fe6f7c0cedea4a0d9caf58bee457c28e
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_15_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3702,59c67428c2a4637142b9396ec95abc0270e8a874eda8ed7a1b8c4ee829dca91c
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_15_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3697,e46e7d5f5cea9ac3c7ed29e278377430c0e2849ff471d6cbd15206a6d9298710
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_15_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3698,3f237dfad64e2e24c86652e2113f4919965ff6de2dec1247b9b2d4ce4f3b46ce
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3700,49ebc67f981c7e47e81a4b619b21245224f31faa49438ff5f2f9cfc5409f67e2
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3697,d84c5b63572b124592233f1a0aa0693087f977f1f6dad40f43d8f35cef85f182
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3698,ff7fcceb1b70bf0240806591a1238a1180b6548bf2336b0548c57a6be5ffa331
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_20_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3701,fe3ad43f607a3a83280fd8ba23ec2c6e69ee79474da04bda528b82aaab735258
data/raw_results/shuffle_dp/shuffledp_gplus/robust_strict_rr_decrease/ratio_20_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,Gplus,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3697,582a539c1f02877c1daeea0adb68de86d344dec5ca30de02f18f92ac974072e1
